filename,bbox
5f225d380.jpg,"[[-0.7478863596916199, -0.9872409105300903, 0.5584736466407776, 0.9903488755226135]]"
5f23e1d5d.jpg,"[[-0.803022027015686, -0.9140198230743408, 0.6217523217201233, 0.916627824306488]]"
5f269b266.jpg,"[[-0.6171709895133972, -0.8740360736846924, 0.4641396999359131, 0.8657182455062866]]"
5f33b1e7f.jpg,"[[-0.8676043748855591, -0.9608501195907593, 0.8179939985275269, 0.9667168855667114]]"
5f4289116.jpg,"[[-0.6976668834686279, -0.9540278911590576, 0.8217591047286987, 0.9451518058776855]]"
5f42dd618.jpg,"[[-0.647216796875, -0.9367440938949585, 0.6149520874023438, 0.932135820388794]]"
5f4665fbf.jpg,"[[-0.9131274819374084, -0.9679641723632812, 0.9766393303871155, 0.9664393663406372]]"
5f49df8b9.jpg,"[[-0.5406125783920288, -0.8616892099380493, 0.3544701337814331, 0.8538585305213928]]"
5f71b3295.jpg,"[[-0.6896878480911255, -0.9493433237075806, 0.7027350068092346, 0.9527922868728638]]"
5f85ec4f6.jpg,"[[-0.4347454309463501, -0.8271664381027222, 0.29835808277130127, 0.8131443858146667]]"
5f8c76fca.jpg,"[[-0.5502987504005432, -0.9120563268661499, 0.42047178745269775, 0.9094046354293823]]"
5f93559ca.jpg,"[[-0.3406071364879608, -0.2901105284690857, 0.06624200940132141, 0.28331494331359863]]"
5f9408bfe.jpg,"[[-0.9615504145622253, -0.9712945222854614, 0.931277334690094, 0.9733210206031799]]"
5f993b380.jpg,"[[-0.5390270352363586, -0.9445037841796875, 0.4252393841743469, 0.9450457096099854]]"
5fa416c01.jpg,"[[-0.6987439393997192, -0.9523415565490723, 0.610776960849762, 0.9590238332748413]]"
5fabf84aa.jpg,"[[-0.6560885906219482, -0.7833691835403442, 0.4509257674217224, 0.779186487197876]]"
5facc67f9.jpg,"[[-0.8315818309783936, -0.9700134992599487, 0.8572023510932922, 0.9643222093582153]]"
5fb196570.jpg,"[[-0.6809466481208801, -0.9484803676605225, 0.8650233745574951, 0.9468567371368408]]"
5fb33057d.jpg,"[[-0.8620195984840393, -0.9885209798812866, 0.836879551410675, 0.9943937659263611]]"
5fb4337c5.jpg,"[[-0.5946756601333618, -0.9738268852233887, 0.5759589672088623, 0.9731104969978333]]"
5fb8f73a7.jpg,"[[-0.3655523955821991, -0.8209459781646729, 0.17022055387496948, 0.7874886989593506]]"
5fc88a2f2.jpg,"[[-0.7838671803474426, -0.9420828819274902, 0.8438043594360352, 0.9421242475509644]]"
5fc9a9630.jpg,"[[-0.910043478012085, -0.9728608131408691, 0.85006183385849, 0.9745104908943176]]"
5fc9fe57f.jpg,"[[-0.6491668820381165, -0.8951475620269775, 0.763627290725708, 0.8927085399627686]]"
5fcb96981.jpg,"[[-0.5948606133460999, -0.9316799640655518, 0.20635844767093658, 0.9178723692893982]]"
5fcbda8ce.jpg,"[[-0.5592291355133057, -0.9477673768997192, 0.3593713641166687, 0.9479293823242188]]"
5fcbdc91a.jpg,"[[-0.791175127029419, -0.9595844745635986, 0.8887136578559875, 0.9544877409934998]]"
5fd2cf756.jpg,"[[-0.855870246887207, -0.9555296897888184, 0.1375415325164795, 0.9462776184082031]]"
5fd4e8c42.jpg,"[[-0.9107397794723511, -0.9680888652801514, 0.9134332537651062, 0.9718053340911865]]"
5fd6760f8.jpg,"[[-0.7566238045692444, -0.8967474699020386, 0.0015688985586166382, 0.886599600315094]]"
5fd9f7be8.jpg,"[[-0.4384087324142456, -0.8291792869567871, 0.33199429512023926, 0.825977087020874]]"
5fdbad557.jpg,"[[-0.7824705243110657, -0.9527438879013062, 0.7165867686271667, 0.9531132578849792]]"
5fdcd942d.jpg,"[[-0.9441837072372437, -0.980750560760498, 0.9667292833328247, 0.9814125895500183]]"
5ff6515a3.jpg,"[[-0.5030518770217896, -0.9479101896286011, 0.6470533013343811, 0.9509620070457458]]"
5ffc2d300.jpg,"[[-0.5445607900619507, -0.8722852468490601, 0.34310007095336914, 0.8760761618614197]]"
6005a13de.jpg,"[[-0.524908721446991, -0.9206328392028809, 0.5366714000701904, 0.9149633646011353]]"
601b0ec0e.jpg,"[[-0.4839588403701782, -0.9014077186584473, 0.3203921914100647, 0.9122226238250732]]"
6020bb0a4.jpg,"[[-0.4627718925476074, -0.8322547674179077, 0.48319464921951294, 0.8097133040428162]]"
602311d6f.jpg,"[[-0.49293285608291626, -0.9154210090637207, 0.3938460052013397, 0.906022310256958]]"
6024fb077.jpg,"[[-0.6297983527183533, -0.9095402956008911, 0.5517997741699219, 0.8962507843971252]]"
60451fc46.jpg,"[[-0.44973909854888916, -0.8641680479049683, 0.2615405023097992, 0.8477506637573242]]"
60488d7e6.jpg,"[[-0.5603232383728027, -0.9148979187011719, 0.21161958575248718, 0.9052714705467224]]"
604cb41e5.jpg,"[[-0.5109851360321045, -0.9389432668685913, 0.3271039128303528, 0.9340803623199463]]"
604d8e552.jpg,"[[-0.42034947872161865, -0.8049126863479614, 0.3314654231071472, 0.7931610345840454]]"
606c5c35d.jpg,"[[-0.8063154220581055, -0.8883274793624878, 0.40064334869384766, 0.883952260017395]]"
606eae567.jpg,"[[-0.7021098732948303, -0.9543383121490479, 0.7334591746330261, 0.9558302760124207]]"
607692cda.jpg,"[[-0.4621962904930115, -0.6745191812515259, 0.3569132685661316, 0.671485960483551]]"
60838eedc.jpg,"[[-0.3927425146102905, -0.871533989906311, 0.29515331983566284, 0.8659549355506897]]"
608a17bfe.jpg,"[[-0.9283263087272644, -0.9811078310012817, 0.9541407823562622, 0.9797622561454773]]"
608aa9d6e.jpg,"[[-0.46172618865966797, -0.8546402454376221, 0.5707178115844727, 0.848323404788971]]"
6097e97c9.jpg,"[[-0.897674560546875, -0.9571154117584229, 0.9364728927612305, 0.9574395418167114]]"
60c5fe5f4.jpg,"[[-0.4170842468738556, -0.8473600149154663, 0.5964229702949524, 0.839081346988678]]"
60c9a3a3e.jpg,"[[-0.5382851958274841, -0.7837947607040405, 0.23760846257209778, 0.7639703154563904]]"
60cb1d60b.jpg,"[[-0.7652440071105957, -0.9801371097564697, 0.5120856165885925, 0.9867833256721497]]"
60cdf3aba.jpg,"[[-0.5221400856971741, -0.831202507019043, 0.5468331575393677, 0.836303174495697]]"
60da1aea8.jpg,"[[-0.6019486784934998, -0.9701199531555176, 0.5795691609382629, 0.9726329445838928]]"
60dad0b4a.jpg,"[[-0.8006647825241089, -0.9498802423477173, 0.5674276947975159, 0.9461455941200256]]"
60dfa4942.jpg,"[[-0.7951247692108154, -0.9567546844482422, 0.8256344199180603, 0.9529188275337219]]"
60f5f0344.jpg,"[[-0.5073836445808411, -0.8972667455673218, 0.6473521590232849, 0.8876147270202637]]"
60fcac50e.jpg,"[[-0.7623200416564941, -0.9502542018890381, 0.7262307405471802, 0.9501259922981262]]"
60fe2414a.jpg,"[[-0.5425832867622375, -0.9347869157791138, 0.41770243644714355, 0.935799241065979]]"
60ff0e87e.jpg,"[[-0.6410509347915649, -0.9473913908004761, 0.40532079339027405, 0.9435961246490479]]"
610ca8e78.jpg,"[[-0.8950539231300354, -0.9704545736312866, 0.9036815762519836, 0.9705900549888611]]"
610e6e8a8.jpg,"[[-0.8629840612411499, -0.9417883157730103, 0.7944962978363037, 0.9439531564712524]]"
611580572.jpg,"[[-0.9122587442398071, -0.9631471633911133, 0.8871961236000061, 0.9680823683738708]]"
611a43037.jpg,"[[-0.5900571942329407, -0.8709038496017456, 0.5024280548095703, 0.8530516624450684]]"
613abb216.jpg,"[[-0.7363688349723816, -0.8826162815093994, 0.7371342182159424, 0.8762171864509583]]"
613ec1955.jpg,"[[-0.8420678377151489, -0.9488002061843872, 0.7409579753875732, 0.9501591920852661]]"
6142ee067.jpg,"[[-0.6512070298194885, -0.9235435724258423, 0.7248023152351379, 0.921848714351654]]"
614f959ec.jpg,"[[-0.6988806128501892, -0.9296350479125977, 0.5289779901504517, 0.9263309240341187]]"
61503d083.jpg,"[[-0.395687460899353, -0.890851616859436, 0.3904465436935425, 0.9017795920372009]]"
615384a6f.jpg,"[[-0.5697171688079834, -0.92424476146698, 0.33060210943222046, 0.9205358624458313]]"
61538b87e.jpg,"[[-0.4479193091392517, -0.7351515293121338, 0.3116399645805359, 0.7038897275924683]]"
6157e4874.jpg,"[[-0.4321005344390869, -0.8957246541976929, 0.671841561794281, 0.8951828479766846]]"
615ea4bf6.jpg,"[[-0.5479571223258972, -0.8696097135543823, 0.24052873253822327, 0.853347659111023]]"
616016e01.jpg,"[[-0.8778243064880371, -0.9759552478790283, 0.8021685481071472, 0.9758234620094299]]"
61645a25c.jpg,"[[-0.5314463973045349, -0.9509752988815308, 0.5581014752388, 0.9542370438575745]]"
61688433d.jpg,"[[-0.6082895398139954, -0.9208376407623291, 0.5521569848060608, 0.916938304901123]]"
616f35f47.jpg,"[[-0.8007704019546509, -0.9237707853317261, 0.571404755115509, 0.9235372543334961]]"
61720f82e.jpg,"[[-0.4666253328323364, -0.9612765312194824, 0.29290422797203064, 0.9773933291435242]]"
6177e99fa.jpg,"[[-0.5132063031196594, -0.9369200468063354, 0.662561297416687, 0.944155216217041]]"
617b3ea7c.jpg,"[[-0.552972137928009, -0.8862442970275879, 0.13285882771015167, 0.8763223886489868]]"
617d85eb3.jpg,"[[-0.45196789503097534, -0.913564920425415, 0.42191392183303833, 0.9149842858314514]]"
618716185.jpg,"[[-0.5435948967933655, -0.8326969146728516, 0.11521342396736145, 0.813038170337677]]"
618cda75e.jpg,"[[-0.6015821695327759, -0.9513622522354126, 0.6928240060806274, 0.9499484300613403]]"
618f8f91a.jpg,"[[-0.4746553301811218, -0.8430341482162476, 0.37827858328819275, 0.8236056566238403]]"
619393b59.jpg,"[[-0.5741723775863647, -0.8802284002304077, 0.34150487184524536, 0.8633923530578613]]"
61a12b263.jpg,"[[-0.8032134175300598, -0.9584598541259766, 0.8298848867416382, 0.9541076421737671]]"
61a1e222d.jpg,"[[-0.7933642864227295, -0.9409282207489014, 0.5458925366401672, 0.9365861415863037]]"
61ab8e061.jpg,"[[-0.8349875807762146, -0.9744184017181396, 0.7265851497650146, 0.9804990887641907]]"
61ba0825a.jpg,"[[-0.729210376739502, -0.9517755508422852, 0.5161778926849365, 0.9421191215515137]]"
61caaaed6.jpg,"[[-0.5293493866920471, -0.887082576751709, 0.4328272342681885, 0.8919254541397095]]"
61d1dde9b.jpg,"[[-0.812669038772583, -0.9537211656570435, 0.8399897217750549, 0.95613694190979]]"
61d3090e9.jpg,"[[-0.3672373592853546, -0.9479159116744995, 0.5458790063858032, 0.9489027857780457]]"
61d8cd03e.jpg,"[[-0.7308864593505859, -0.9196045398712158, 0.7573666572570801, 0.9083204865455627]]"
61e5ef548.jpg,"[[-0.6671237945556641, -0.9565104246139526, 0.5343843698501587, 0.9603649377822876]]"
61e9ca42b.jpg,"[[-0.4344576597213745, -0.9382331371307373, 0.39217609167099, 0.9344483613967896]]"
61edb4598.jpg,"[[-0.795691728591919, -0.9620469808578491, 0.8053139448165894, 0.9565104246139526]]"
61efc78a7.jpg,"[[-0.9045524597167969, -0.9664580821990967, 0.80027836561203, 0.96860671043396]]"
61f0c0823.jpg,"[[-0.5203009843826294, -0.9491838216781616, 0.5272969007492065, 0.9549216628074646]]"
61f108438.jpg,"[[-0.8575277924537659, -0.9474655389785767, 0.8321678638458252, 0.9471620917320251]]"
61f13d5b4.jpg,"[[-0.7412210702896118, -0.9786494970321655, 0.789871871471405, 0.9803680181503296]]"
61f45212e.jpg,"[[-0.4880226254463196, -0.9456396102905273, 0.4828709363937378, 0.9512795209884644]]"
62010a2cd.jpg,"[[-0.8861051797866821, -0.9644273519515991, 0.8748813271522522, 0.9675009846687317]]"
62108138b.jpg,"[[-0.46787118911743164, -0.8123207092285156, 0.4342212677001953, 0.7890175580978394]]"
6219200df.jpg,"[[-0.5183391571044922, -0.9025592803955078, 0.6299422383308411, 0.8955138325691223]]"
621c9c4fe.jpg,"[[-0.6942012906074524, -0.689764142036438, 0.7800490260124207, 0.6855213642120361]]"
622693d3d.jpg,"[[-0.51129549741745, -0.9359884262084961, 0.31703612208366394, 0.9315090775489807]]"
62281258e.jpg,"[[-0.5118945240974426, -0.8421323299407959, 0.6025712490081787, 0.8300812840461731]]"
622ab5446.jpg,"[[-0.4699522852897644, -0.9449846744537354, 0.37254536151885986, 0.9420074224472046]]"
62381ef6a.jpg,"[[-0.6014640927314758, -0.8907217979431152, 0.24594497680664062, 0.8869849443435669]]"
623c5ff78.jpg,"[[-0.9307477474212646, -0.9698210954666138, 0.8917855620384216, 0.9703549146652222]]"
624122e48.jpg,"[[-0.6297564506530762, -0.5738610029220581, 0.3296477794647217, 0.5573732256889343]]"
6242a7117.jpg,"[[-0.6138824820518494, -0.9751796722412109, 0.7404257655143738, 0.9742898941040039]]"
6244a77c0.jpg,"[[-0.9089168310165405, -0.9685871601104736, 0.9406570792198181, 0.9691635370254517]]"
624ab5c01.jpg,"[[-0.4283212125301361, -0.7778441905975342, 0.20032329857349396, 0.770695149898529]]"
6256db961.jpg,"[[-0.4962952136993408, -0.9386485815048218, 0.27738747000694275, 0.9370988011360168]]"
625a388c4.jpg,"[[-0.930485725402832, -0.9798451662063599, 0.9118876457214355, 0.9777779579162598]]"
6272dff3b.jpg,"[[-0.9674596190452576, -0.9682785272598267, 0.9696228504180908, 0.9699843525886536]]"
62758d8f8.jpg,"[[-0.4379096031188965, -0.9198118448257446, 0.32004258036613464, 0.9068146347999573]]"
627bff5e7.jpg,"[[-0.5574848055839539, -0.9068504571914673, 0.5188193917274475, 0.9108437895774841]]"
62990d0d2.jpg,"[[-0.5096510648727417, -0.9283576011657715, 0.447549045085907, 0.9261892437934875]]"
62ac56b8f.jpg,"[[-0.5437536239624023, -0.9261386394500732, 0.5838844180107117, 0.9255121350288391]]"
62bc77637.jpg,"[[-0.4051516652107239, -0.7463719844818115, 0.32565003633499146, 0.7151898145675659]]"
62c341ea2.jpg,"[[-0.11928092688322067, -0.43504568934440613, 0.3586256802082062, 0.4197348356246948]]"
62ca80a07.jpg,"[[-0.5409252643585205, -0.9344533681869507, 0.570276141166687, 0.9288926124572754]]"
62d41a859.jpg,"[[-0.7372608780860901, -0.9733892679214478, 0.6481462717056274, 0.9718743562698364]]"
62da103ad.jpg,"[[-0.4537598490715027, -0.7440018653869629, 0.3768974542617798, 0.743307888507843]]"
62dbc0c4c.jpg,"[[-0.6411758065223694, -0.9467575550079346, 0.3521743416786194, 0.9440215826034546]]"
62e3a1d3d.jpg,"[[-0.474972665309906, -0.9499328136444092, 0.38396579027175903, 0.9393121004104614]]"
62e80b2c7.jpg,"[[-0.705433189868927, -0.959775447845459, 0.6143217086791992, 0.95634925365448]]"
62ee33c5d.jpg,"[[-0.7627217173576355, -0.9172924757003784, 0.4510911703109741, 0.9091201424598694]]"
62ef20d2a.jpg,"[[-0.5121175646781921, -0.931736946105957, 0.41064316034317017, 0.9333919286727905]]"
62f9d6f83.jpg,"[[-0.6828093528747559, -0.9665075540542603, 0.6033701300621033, 0.9660091996192932]]"
630050307.jpg,"[[-0.40707969665527344, -0.8063113689422607, 0.33167287707328796, 0.776282548904419]]"
6306acfb4.jpg,"[[-0.4955900311470032, -0.9223546981811523, 0.4576646089553833, 0.9247840642929077]]"
63084fb05.jpg,"[[-0.5039292573928833, -0.8728784322738647, 0.13249924778938293, 0.8603971004486084]]"
630942747.jpg,"[[-0.7625200152397156, -0.9763504266738892, 0.9066498279571533, 0.9672537446022034]]"
6312c2beb.jpg,"[[-0.3928624391555786, -0.8912158012390137, 0.453724205493927, 0.8849883079528809]]"
6322f3cdc.jpg,"[[-0.819959282875061, -0.9385190010070801, 0.7236908078193665, 0.9384192824363708]]"
632732cf7.jpg,"[[-0.4406554698944092, -0.9064507484436035, 0.3309657573699951, 0.8967449069023132]]"
6331e4a4f.jpg,"[[-0.4377705752849579, -0.7864006757736206, 0.21588732302188873, 0.7862759828567505]]"
633fd788a.jpg,"[[-0.5769820213317871, -0.9613909721374512, 0.6053388118743896, 0.966128945350647]]"
634339df6.jpg,"[[-0.47031474113464355, -0.8822687864303589, 0.2710237503051758, 0.873554527759552]]"
6350eadc5.jpg,"[[-0.6459433436393738, -0.8893588781356812, 0.7216582894325256, 0.8786020874977112]]"
635be3e6f.jpg,"[[-0.6239300966262817, -0.9352596998214722, 0.3982236385345459, 0.9316799640655518]]"
637b6cc67.jpg,"[[-0.8353782892227173, -0.910862922668457, -0.07117490470409393, 0.9069432020187378]]"
6385f2002.jpg,"[[-0.8973569273948669, -0.9329792261123657, 0.9131491780281067, 0.9365710616111755]]"
638c1d48b.jpg,"[[-0.9429786205291748, -0.9736109972000122, 0.9005358219146729, 0.9734174609184265]]"
638f57cf1.jpg,"[[-0.885140061378479, -0.9678120613098145, 0.8412404656410217, 0.9661228656768799]]"
639062029.jpg,"[[-0.40784141421318054, -0.8239877223968506, 0.21222685277462006, 0.8094052076339722]]"
6393509b9.jpg,"[[-0.6191509962081909, -0.9450806379318237, 0.4227967858314514, 0.9416347146034241]]"
639b733e4.jpg,"[[-0.7266852259635925, -0.853137731552124, 0.5314491987228394, 0.8522360324859619]]"
63a014924.jpg,"[[-0.41219210624694824, -0.8642618656158447, 0.555851399898529, 0.8470465540885925]]"
63a33efa4.jpg,"[[-0.7604054808616638, -0.9550275802612305, 0.699495255947113, 0.9573069214820862]]"
63a72e6d0.jpg,"[[-0.6248868703842163, -0.9650192260742188, 0.6513919830322266, 0.9667226672172546]]"
63b7ec25d.jpg,"[[-0.5325061678886414, -0.9281642436981201, 0.4827151298522949, 0.930118978023529]]"
63bf19e45.jpg,"[[-0.5425074100494385, -0.9518299102783203, 0.2705758213996887, 0.9621745944023132]]"
63cf85211.jpg,"[[-0.5610562562942505, -0.9413650035858154, 0.13268059492111206, 0.936677098274231]]"
63d094dad.jpg,"[[-0.7662758231163025, -0.954872727394104, 0.5931380987167358, 0.9525109529495239]]"
63d97f8df.jpg,"[[-0.4939731955528259, -0.8977349996566772, 0.34146156907081604, 0.8906952738761902]]"
63da707ad.jpg,"[[-0.9206735491752625, -0.9670393466949463, 0.939139723777771, 0.9688066840171814]]"
63edbfe95.jpg,"[[-0.7219873070716858, -0.9333823919296265, 0.7488284707069397, 0.932712733745575]]"
63ee1aca5.jpg,"[[-0.9406077265739441, -0.9843999147415161, 0.8989091515541077, 0.9849920272827148]]"
63f24cb25.jpg,"[[-0.7022984623908997, -0.9220443964004517, 0.7065947651863098, 0.9259147644042969]]"
63fd58a36.jpg,"[[-0.9041255116462708, -0.9705370664596558, 0.9277816414833069, 0.9716842770576477]]"
6400a5dae.jpg,"[[-0.489279568195343, -0.8994958400726318, 0.37810081243515015, 0.8907897472381592]]"
640185dda.jpg,"[[-0.9678850769996643, -0.9908101558685303, 0.9147210121154785, 0.9948261976242065]]"
6401ffbcc.jpg,"[[-0.6715728640556335, -0.910213828086853, 0.607729434967041, 0.9048876166343689]]"
640b72d0e.jpg,"[[-0.4765133857727051, -0.8831800222396851, 0.3927724361419678, 0.8937666416168213]]"
641420049.jpg,"[[-0.44629740715026855, -0.8738459348678589, 0.23166286945343018, 0.8718252778053284]]"
6417da2a8.jpg,"[[-0.7649107575416565, -0.9639756679534912, 0.8258690237998962, 0.9650288224220276]]"
6418f3699.jpg,"[[-0.8783340454101562, -0.9600461721420288, 0.8967478275299072, 0.9587899446487427]]"
641b51c53.jpg,"[[-0.8940190076828003, -0.9566842317581177, 0.8202444911003113, 0.957013726234436]]"
642229b76.jpg,"[[-0.9169807434082031, -0.9683458805084229, 0.940950334072113, 0.9709203243255615]]"
64229c344.jpg,"[[-0.7805901169776917, -0.9231958389282227, 0.0600074827671051, 0.9162658452987671]]"
64316d31c.jpg,"[[-0.4430856704711914, -0.8319684267044067, 0.3820488452911377, 0.806291937828064]]"
643dc3c22.jpg,"[[-0.4849480986595154, -0.9294893741607666, 0.47300004959106445, 0.9269024133682251]]"
643fc6c2c.jpg,"[[-0.7483669519424438, -0.975366473197937, 0.6719595193862915, 0.9837439060211182]]"
64489df49.jpg,"[[-0.4938731789588928, -0.909205436706543, 0.3812115788459778, 0.8997117877006531]]"
64496e9e7.jpg,"[[-0.8734894394874573, -0.9625509977340698, 0.8408061861991882, 0.9661644101142883]]"
6454e4bfb.jpg,"[[-0.7749840021133423, -0.9491100311279297, 0.8267838358879089, 0.9570704102516174]]"
645a50bee.jpg,"[[-0.6736809611320496, -0.8852142095565796, 0.6248990893363953, 0.8759867548942566]]"
646e0159e.jpg,"[[-0.4823284149169922, -0.7888303995132446, 0.28651106357574463, 0.760120689868927]]"
6470068f9.jpg,"[[-0.9515116810798645, -0.9769200086593628, 0.9274674654006958, 0.9781211614608765]]"
64812642f.jpg,"[[-0.8006569743156433, -0.9616326093673706, 0.8286755681037903, 0.9628194570541382]]"
648ae338c.jpg,"[[-0.3748989999294281, -0.9256889820098877, 0.3778783679008484, 0.92857825756073]]"
648d3981f.jpg,"[[-0.5397940278053284, -0.9234222173690796, 0.5177852511405945, 0.912100613117218]]"
64974a32d.jpg,"[[-0.6953225135803223, -0.9386191368103027, 0.6586703062057495, 0.9335672855377197]]"
649a455a4.jpg,"[[-0.5393962860107422, -0.8416671752929688, 0.3132627010345459, 0.8322445750236511]]"
649aab60b.jpg,"[[-0.3312515914440155, -0.47350209951400757, 0.11127080023288727, 0.4418850541114807]]"
649f4e438.jpg,"[[-0.4775460362434387, -0.9279559850692749, 0.4435846209526062, 0.9294151067733765]]"
64a08709e.jpg,"[[-0.4387671947479248, -0.9314718246459961, 0.48792141675949097, 0.9382368326187134]]"
64b40a804.jpg,"[[-0.5244266390800476, -0.8560875654220581, 0.8155161738395691, 0.8424985408782959]]"
64cf41065.jpg,"[[-0.4954455494880676, -0.8542399406433105, 0.45571327209472656, 0.8342904448509216]]"
64d4d3096.jpg,"[[-0.8516531586647034, -0.9945521354675293, 0.7577065825462341, 0.9995225667953491]]"
64de9bde0.jpg,"[[-0.44924432039260864, -0.8946046829223633, 0.19034472107887268, 0.8991838693618774]]"
64e8ef82a.jpg,"[[-0.9068975448608398, -0.9586845636367798, 0.8955064415931702, 0.9595757722854614]]"
64ea6fe05.jpg,"[[-0.8526626825332642, -0.9330692291259766, 0.9204062819480896, 0.9350857734680176]]"
64eeed60b.jpg,"[[-0.3688797354698181, -0.5813570022583008, 0.238988995552063, 0.5592713952064514]]"
64fa02e44.jpg,"[[-0.7816372513771057, -0.9502997398376465, 0.7835962772369385, 0.9632685780525208]]"
64faa14e8.jpg,"[[-0.5356011390686035, -0.8979814052581787, 0.27638936042785645, 0.8960328102111816]]"
64fbf040a.jpg,"[[-0.5410150289535522, -0.8957113027572632, 0.3087600767612457, 0.9028373956680298]]"
64fd0f258.jpg,"[[-0.7530189156532288, -0.8800908327102661, 0.5454281568527222, 0.8756835460662842]]"
64feaaa64.jpg,"[[-0.6130545139312744, -0.9376926422119141, 0.5523128509521484, 0.9356672167778015]]"
6510e1481.jpg,"[[-0.7282477021217346, -0.9714571237564087, 0.7410728931427002, 0.9788306951522827]]"
65130f087.jpg,"[[-0.5552273392677307, -0.91326904296875, 0.153117835521698, 0.9003247022628784]]"
6513cfc1f.jpg,"[[-0.6922861337661743, -0.9091789722442627, 0.3938271403312683, 0.904481053352356]]"
6513f1651.jpg,"[[-0.8183495998382568, -0.9661047458648682, 0.8307102918624878, 0.96604984998703]]"
65140bbee.jpg,"[[-0.8441333174705505, -0.9530800580978394, 0.9456716775894165, 0.9528534412384033]]"
6523f1af2.jpg,"[[-0.5314337611198425, -0.9558473825454712, 0.41760146617889404, 0.9665533304214478]]"
653753e27.jpg,"[[-0.4956982731819153, -0.8983076810836792, 0.5344744324684143, 0.8989430665969849]]"
6546d23d2.jpg,"[[-0.5395141839981079, -0.8847274780273438, 0.33143967390060425, 0.8733706474304199]]"
657be368a.jpg,"[[-0.5842952728271484, -0.9467077255249023, 0.48312002420425415, 0.9506945610046387]]"
65845a247.jpg,"[[-0.4715358018875122, -0.9242782592773438, 0.3360600471496582, 0.9279224276542664]]"
658b1f674.jpg,"[[-0.42573535442352295, -0.925033450126648, 0.26698702573776245, 0.9328340291976929]]"
65a1c41f2.jpg,"[[-0.5232878923416138, -0.9332901239395142, 0.515218198299408, 0.945067822933197]]"
65a212335.jpg,"[[-0.4059893786907196, -0.9178588390350342, 0.3021577000617981, 0.8982888460159302]]"
65a8d78ec.jpg,"[[-0.542730987071991, -0.9543282985687256, 0.46767526865005493, 0.9507473707199097]]"
65b594cc6.jpg,"[[-0.3855099678039551, -0.9042456150054932, 0.3858816623687744, 0.9073256850242615]]"
65cb74051.jpg,"[[-0.513360857963562, -0.9467532634735107, 0.42839932441711426, 0.9557189345359802]]"
65cb8a649.jpg,"[[-0.5323287844657898, -0.9401079416275024, 0.47672176361083984, 0.9444294571876526]]"
65cba7e5a.jpg,"[[-0.7510620355606079, -0.8908530473709106, 0.8395661115646362, 0.88581782579422]]"
65ce604cc.jpg,"[[-0.9102252125740051, -0.9589177370071411, 0.957107424736023, 0.9573421478271484]]"
65e9fd59e.jpg,"[[-0.9075964689254761, -0.9777703285217285, 0.9079427719116211, 0.9805202484130859]]"
65eb43ef7.jpg,"[[-0.9241822361946106, -0.9632372856140137, 0.9213492274284363, 0.9665300846099854]]"
65ee8c179.jpg,"[[-0.517874002456665, -0.8294128179550171, 0.4206506013870239, 0.8039413690567017]]"
65ee9bbf6.jpg,"[[-0.6880548000335693, -0.9459198713302612, 0.7373740077018738, 0.9402749538421631]]"
65f637a56.jpg,"[[-0.5597957372665405, -0.9335668087005615, 0.30922481417655945, 0.9273326992988586]]"
65fd236f0.jpg,"[[-0.9703710675239563, -0.9759016036987305, 0.9595250487327576, 0.975579559803009]]"
65fff5e87.jpg,"[[-0.6595543026924133, -0.8483177423477173, 0.7672774791717529, 0.8526899814605713]]"
660049e53.jpg,"[[-0.5398952960968018, -0.7114659547805786, 0.34842395782470703, 0.697762131690979]]"
660352b03.jpg,"[[-0.550865650177002, -0.9320940971374512, 0.5478610992431641, 0.9413294196128845]]"
66043157a.jpg,"[[-0.8918277621269226, -0.970268726348877, 0.9071778655052185, 0.9709138870239258]]"
6604cebaf.jpg,"[[-0.6462584137916565, -0.9489845037460327, 0.44865870475769043, 0.943085253238678]]"
660f0590b.jpg,"[[-0.3856416344642639, -0.7220170497894287, 0.21799421310424805, 0.6945106387138367]]"
6615da8a9.jpg,"[[-0.5880755186080933, -0.9488122463226318, 0.635095477104187, 0.950225830078125]]"
66240bdfa.jpg,"[[-0.5582168102264404, -0.9170858860015869, 0.4495295286178589, 0.9285265207290649]]"
66246d2bc.jpg,"[[-0.44860178232192993, -0.8896769285202026, 0.40059763193130493, 0.8672550916671753]]"
662664024.jpg,"[[-0.48067140579223633, -0.9366669654846191, 0.4900296926498413, 0.9318886995315552]]"
6642283b1.jpg,"[[-0.5133594870567322, -0.7995421886444092, 0.48745012283325195, 0.77904212474823]]"
664618a06.jpg,"[[-0.911678671836853, -0.9573452472686768, 0.815233588218689, 0.9579465389251709]]"
666e0dde9.jpg,"[[-0.6252910494804382, -0.945796012878418, 0.5411138534545898, 0.9423884153366089]]"
666e65a3a.jpg,"[[-0.482677161693573, -0.9213581085205078, 0.47136133909225464, 0.9144176840782166]]"
666e7f41d.jpg,"[[-0.3820140063762665, -0.8418307304382324, 0.31057414412498474, 0.8047982454299927]]"
6697dc423.jpg,"[[-0.42280492186546326, -0.6828397512435913, 0.2790639400482178, 0.6676944494247437]]"
66af5e737.jpg,"[[-0.7009781002998352, -0.8979852199554443, 0.4060709476470947, 0.8956025242805481]]"
66ba3dc02.jpg,"[[-0.8586423993110657, -0.9770179986953735, 0.8451451659202576, 0.9784613847732544]]"
